PAIR,BID,ASK,TIME
BTC/USD,36736,36745,11-06-21 3:24:40
BTC/USD,36736,36746,11-06-21 3:24:30
BTC/USD,36720,36726,11-06-21 3:24:20
BTC/USD,36729,36730,11-06-21 3:24:10
BTC/USD,36709,36710,11-06-21 3:24:00
BTC/USD,36704,36713,11-06-21 3:23:50
BTC/USD,36704,36705,11-06-21 3:23:40
BTC/USD,36711,36713,11-06-21 3:23:30
BTC/USD,36722,36724,11-06-21 3:23:20
BTC/USD,36721,36726,11-06-21 3:23:10
BTC/USD,36720,36726,11-06-21 3:23:00
BTC/USD,36721,36726,11-06-21 3:22:50
BTC/USD,36723,36729,11-06-21 3:22:40
BTC/USD,36729,36730,11-06-21 3:22:30
BTC/USD,36726,36727,11-06-21 3:22:20
BTC/USD,36728,36729,11-06-21 3:22:11
BTC/USD,36711,36712,11-06-21 3:22:00
BTC/USD,36711,36712,11-06-21 3:21:50
BTC/USD,36722,36729,11-06-21 3:21:40
BTC/USD,36722,36730,11-06-21 3:21:30
BTC/USD,36718,36727,11-06-21 3:21:20
BTC/USD,36729,36730,11-06-21 3:21:10
BTC/USD,36728,36730,11-06-21 3:21:00
BTC/USD,36738,36739,11-06-21 3:20:50
BTC/USD,36751,36756,11-06-21 3:20:40
BTC/USD,36765,36769,11-06-21 3:20:30
BTC/USD,36766,36769,11-06-21 3:20:20
BTC/USD,36774,36778,11-06-21 3:20:10
BTC/USD,36765,36774,11-06-21 3:20:00
BTC/USD,36769,36770,11-06-21 3:19:50
BTC/USD,36762,36767,11-06-21 3:19:40
BTC/USD,36769,36770,11-06-21 3:19:30
BTC/USD,36768,36770,11-06-21 3:19:20
BTC/USD,36769,36770,11-06-21 3:19:10
BTC/USD,36751,36752,11-06-21 3:19:00
BTC/USD,36753,36760,11-06-21 3:18:50
BTC/USD,36773,36782,11-06-21 3:18:40
BTC/USD,36805,36810,11-06-21 3:18:30
BTC/USD,36816,36823,11-06-21 3:18:20
BTC/USD,36826,36827,11-06-21 3:18:10
BTC/USD,36829,36831,11-06-21 3:18:00
BTC/USD,36829,36833,11-06-21 3:17:50
BTC/USD,36817,36818,11-06-21 3:17:40
BTC/USD,36816,36818,11-06-21 3:17:30
BTC/USD,36833,36835,11-06-21 3:17:20
BTC/USD,36842,36843,11-06-21 3:17:10
BTC/USD,36796,36801,11-06-21 3:17:00
BTC/USD,36831,36835,11-06-21 3:16:50
BTC/USD,36881,36893,11-06-21 3:16:40
BTC/USD,36790,36798,11-06-21 3:16:30
BTC/USD,36745,36746,11-06-21 3:16:20
BTC/USD,36766,36768,11-06-21 3:16:10
BTC/USD,36743,36748,11-06-21 3:16:00
BTC/USD,36764,36768,11-06-21 3:15:50
BTC/USD,36740,36745,11-06-21 3:15:40
BTC/USD,36788,36789,11-06-21 3:15:30
BTC/USD,36721,36722,11-06-21 3:15:20
BTC/USD,36684,36685,11-06-21 3:15:10
BTC/USD,36690,36691,11-06-21 3:15:00
BTC/USD,36690,36691,11-06-21 3:14:50
BTC/USD,36695,36696,11-06-21 3:14:40
BTC/USD,36698,36699,11-06-21 3:14:30
BTC/USD,36693,36695,11-06-21 3:14:20
BTC/USD,36706,36711,11-06-21 3:14:10
BTC/USD,36707,36711,11-06-21 3:14:00
BTC/USD,36710,36718,11-06-21 3:13:50
BTC/USD,36708,36716,11-06-21 3:13:40
BTC/USD,36715,36723,11-06-21 3:13:30
BTC/USD,36724,36725,11-06-21 3:13:20
BTC/USD,36724,36725,11-06-21 3:13:10
BTC/USD,36722,36725,11-06-21 3:13:00
BTC/USD,36715,36721,11-06-21 3:12:50
BTC/USD,36712,36722,11-06-21 3:12:40
BTC/USD,36715,36722,11-06-21 3:12:30
BTC/USD,36711,36712,11-06-21 3:12:20
BTC/USD,36716,36725,11-06-21 3:12:10
BTC/USD,36698,36708,11-06-21 3:12:00
BTC/USD,36705,36711,11-06-21 3:11:50
BTC/USD,36732,36734,11-06-21 3:11:40
BTC/USD,36698,36704,11-06-21 3:11:30
BTC/USD,36689,36690,11-06-21 3:11:20
BTC/USD,36711,36714,11-06-21 3:11:10
BTC/USD,36722,36727,11-06-21 3:11:00
BTC/USD,36723,36727,11-06-21 3:10:50
BTC/USD,36735,36747,11-06-21 3:10:40
BTC/USD,36737,36749,11-06-21 3:10:30
BTC/USD,36751,36766,11-06-21 3:10:20
BTC/USD,36771,36783,11-06-21 3:10:10
BTC/USD,36763,36764,11-06-21 3:10:00
BTC/USD,36730,36732,11-06-21 3:09:50
BTC/USD,36749,36751,11-06-21 3:09:40
BTC/USD,36745,36757,11-06-21 3:09:30
BTC/USD,36774,36782,11-06-21 3:09:20
BTC/USD,36748,36749,11-06-21 3:09:10
BTC/USD,36738,36739,11-06-21 3:09:00
BTC/USD,36699,36700,11-06-21 3:08:50
BTC/USD,36694,36695,11-06-21 3:08:40
BTC/USD,36694,36695,11-06-21 3:08:30
BTC/USD,36684,36691,11-06-21 3:08:20
BTC/USD,36663,36676,11-06-21 3:08:10
BTC/USD,36673,36677,11-06-21 3:08:00
BTC/USD,36666,36676,11-06-21 3:07:50
BTC/USD,36650,36661,11-06-21 3:07:40
BTC/USD,36643,36654,11-06-21 3:07:30
BTC/USD,36665,36672,11-06-21 3:07:20
BTC/USD,36678,36685,11-06-21 3:07:10
BTC/USD,36695,36696,11-06-21 3:07:00
BTC/USD,36644,36649,11-06-21 3:06:50
BTC/USD,36625,36626,11-06-21 3:06:40
BTC/USD,36630,36635,11-06-21 3:06:30
BTC/USD,36625,36633,11-06-21 3:06:20
BTC/USD,36634,36644,11-06-21 3:06:10
BTC/USD,36649,36650,11-06-21 3:06:00
BTC/USD,36619,36628,11-06-21 3:05:50
BTC/USD,36634,36641,11-06-21 3:05:40
BTC/USD,36648,36652,11-06-21 3:05:30
BTC/USD,36665,36672,11-06-21 3:05:20
BTC/USD,36666,36672,11-06-21 3:05:10
BTC/USD,36663,36673,11-06-21 3:05:00
BTC/USD,36680,36686,11-06-21 3:04:50
BTC/USD,36665,36677,11-06-21 3:04:40
BTC/USD,36688,36694,11-06-21 3:04:30
BTC/USD,36683,36687,11-06-21 3:04:20
BTC/USD,36668,36669,11-06-21 3:04:10
BTC/USD,36668,36669,11-06-21 3:04:00
BTC/USD,36608,36609,11-06-21 3:03:50
BTC/USD,36611,36612,11-06-21 3:03:40
BTC/USD,36623,36634,11-06-21 3:03:30
BTC/USD,36656,36657,11-06-21 3:03:20
BTC/USD,36628,36639,11-06-21 3:03:10
BTC/USD,36611,36618,11-06-21 3:03:00
BTC/USD,36620,36632,11-06-21 3:02:50
BTC/USD,36634,36644,11-06-21 3:02:40
BTC/USD,36651,36654,11-06-21 3:02:30
BTC/USD,36675,36686,11-06-21 3:02:20
BTC/USD,36661,36672,11-06-21 3:02:10
BTC/USD,36652,36666,11-06-21 3:02:00
BTC/USD,36665,36677,11-06-21 3:01:50
BTC/USD,36653,36659,11-06-21 3:01:40
BTC/USD,36612,36626,11-06-21 3:01:30
BTC/USD,36647,36656,11-06-21 3:01:20
BTC/USD,36651,36661,11-06-21 3:01:10
BTC/USD,36741,36748,11-06-21 3:01:00
BTC/USD,36736,36754,11-06-21 3:00:50
BTC/USD,36665,36666,11-06-21 3:00:40
BTC/USD,36621,36629,11-06-21 3:00:30
BTC/USD,36511,36531,11-06-21 3:00:20
BTC/USD,36322,36335,11-06-21 3:00:10
BTC/USD,36326,36333,11-06-21 3:00:00
BTC/USD,36332,36336,11-06-21 2:59:50
BTC/USD,36339,36344,11-06-21 2:59:40
BTC/USD,36338,36343,11-06-21 2:59:30
BTC/USD,36338,36346,11-06-21 2:59:20
BTC/USD,36346,36353,11-06-21 2:59:10
BTC/USD,36326,36334,11-06-21 2:59:00
BTC/USD,36331,36339,11-06-21 2:58:50
BTC/USD,36340,36343,11-06-21 2:58:40
BTC/USD,36319,36329,11-06-21 2:58:30
BTC/USD,36318,36329,11-06-21 2:58:20
BTC/USD,36336,36344,11-06-21 2:58:10
BTC/USD,36332,36337,11-06-21 2:58:00
BTC/USD,36304,36315,11-06-21 2:57:50
BTC/USD,36298,36304,11-06-21 2:57:40
BTC/USD,36277,36285,11-06-21 2:57:30
BTC/USD,36286,36293,11-06-21 2:57:20
BTC/USD,36289,36296,11-06-21 2:57:10
BTC/USD,36304,36305,11-06-21 2:57:00
BTC/USD,36292,36301,11-06-21 2:56:50
BTC/USD,36297,36308,11-06-21 2:56:40
BTC/USD,36290,36298,11-06-21 2:56:30
BTC/USD,36303,36304,11-06-21 2:56:20
BTC/USD,36285,36294,11-06-21 2:56:10
BTC/USD,36296,36304,11-06-21 2:56:00
BTC/USD,36293,36300,11-06-21 2:55:50
BTC/USD,36301,36310,11-06-21 2:55:40
BTC/USD,36311,36317,11-06-21 2:55:30
BTC/USD,36326,36333,11-06-21 2:55:20
BTC/USD,36309,36310,11-06-21 2:55:10
BTC/USD,36309,36310,11-06-21 2:55:00
BTC/USD,36308,36310,11-06-21 2:54:50
BTC/USD,36298,36308,11-06-21 2:54:40
BTC/USD,36291,36301,11-06-21 2:54:30
BTC/USD,36289,36300,11-06-21 2:54:20
BTC/USD,36306,36312,11-06-21 2:54:10
BTC/USD,36295,36304,11-06-21 2:54:00
BTC/USD,36299,36300,11-06-21 2:53:50
BTC/USD,36290,36291,11-06-21 2:53:40
BTC/USD,36272,36278,11-06-21 2:53:30
BTC/USD,36273,36281,11-06-21 2:53:20
BTC/USD,36266,36277,11-06-21 2:53:10
BTC/USD,36227,36236,11-06-21 2:53:00
BTC/USD,36240,36250,11-06-21 2:52:50
BTC/USD,36250,36254,11-06-21 2:52:40
BTC/USD,36245,36248,11-06-21 2:52:30
BTC/USD,36227,36236,11-06-21 2:52:20
BTC/USD,36241,36247,11-06-21 2:52:10
BTC/USD,36245,36246,11-06-21 2:52:00
BTC/USD,36241,36246,11-06-21 2:51:50
BTC/USD,36245,36246,11-06-21 2:51:40
BTC/USD,36237,36246,11-06-21 2:51:30
BTC/USD,36231,36233,11-06-21 2:51:20
BTC/USD,36220,36222,11-06-21 2:51:10
BTC/USD,36233,36239,11-06-21 2:51:00
BTC/USD,36229,36230,11-06-21 2:50:50
BTC/USD,36213,36218,11-06-21 2:50:40
BTC/USD,36257,36259,11-06-21 2:50:30
BTC/USD,36246,36248,11-06-21 2:50:20
BTC/USD,36248,36249,11-06-21 2:50:10
BTC/USD,36245,36248,11-06-21 2:50:00
BTC/USD,36249,36252,11-06-21 2:49:50
BTC/USD,36247,36253,11-06-21 2:49:40
BTC/USD,36234,36242,11-06-21 2:49:30
BTC/USD,36245,36250,11-06-21 2:49:20
BTC/USD,36264,36274,11-06-21 2:49:10
BTC/USD,36259,36265,11-06-21 2:49:00
BTC/USD,36253,36260,11-06-21 2:48:50
BTC/USD,36256,36262,11-06-21 2:48:40
BTC/USD,36251,36257,11-06-21 2:48:30
BTC/USD,36251,36257,11-06-21 2:48:20
BTC/USD,36249,36257,11-06-21 2:48:10
BTC/USD,36245,36255,11-06-21 2:48:00
BTC/USD,36251,36257,11-06-21 2:47:50
BTC/USD,36241,36249,11-06-21 2:47:40
BTC/USD,36265,36273,11-06-21 2:47:30
BTC/USD,36271,36276,11-06-21 2:47:20
BTC/USD,36282,36283,11-06-21 2:47:10
BTC/USD,36244,36245,11-06-21 2:47:00
BTC/USD,36239,36244,11-06-21 2:46:50
BTC/USD,36232,36240,11-06-21 2:46:40
BTC/USD,36232,36243,11-06-21 2:46:30
BTC/USD,36234,36242,11-06-21 2:46:20
BTC/USD,36243,36244,11-06-21 2:46:10
BTC/USD,36211,36221,11-06-21 2:46:00
BTC/USD,36212,36219,11-06-21 2:45:50
BTC/USD,36198,36199,11-06-21 2:45:40
BTC/USD,36195,36198,11-06-21 2:45:30
BTC/USD,36199,36200,11-06-21 2:45:20
BTC/USD,36182,36184,11-06-21 2:45:10
BTC/USD,36218,36219,11-06-21 2:45:00
BTC/USD,36207,36213,11-06-21 2:44:50
BTC/USD,36192,36198,11-06-21 2:44:40
BTC/USD,36194,36201,11-06-21 2:44:30
BTC/USD,36198,36199,11-06-21 2:44:20
BTC/USD,36191,36198,11-06-21 2:44:10
BTC/USD,36172,36181,11-06-21 2:44:00
BTC/USD,36180,36189,11-06-21 2:43:50
BTC/USD,36190,36193,11-06-21 2:43:40
BTC/USD,36196,36197,11-06-21 2:43:30
BTC/USD,36196,36198,11-06-21 2:43:20
BTC/USD,36189,36195,11-06-21 2:43:10
BTC/USD,36171,36179,11-06-21 2:43:00
BTC/USD,36188,36195,11-06-21 2:42:50
BTC/USD,36192,36196,11-06-21 2:42:40
BTC/USD,36188,36190,11-06-21 2:42:30
BTC/USD,36184,36193,11-06-21 2:42:20
BTC/USD,36198,36199,11-06-21 2:42:10
BTC/USD,36197,36198,11-06-21 2:42:00
BTC/USD,36174,36175,11-06-21 2:41:50
BTC/USD,36150,36158,11-06-21 2:41:40
BTC/USD,36144,36148,11-06-21 2:41:30
BTC/USD,36111,36112,11-06-21 2:41:20
BTC/USD,36129,36131,11-06-21 2:41:10
BTC/USD,36127,36131,11-06-21 2:41:00
BTC/USD,36131,36133,11-06-21 2:40:50
BTC/USD,36138,36145,11-06-21 2:40:40
BTC/USD,36172,36178,11-06-21 2:40:30
BTC/USD,36184,36185,11-06-21 2:40:20
BTC/USD,36180,36181,11-06-21 2:40:10
BTC/USD,36160,36163,11-06-21 2:40:00
BTC/USD,36151,36161,11-06-21 2:39:50
BTC/USD,36172,36178,11-06-21 2:39:40
BTC/USD,36171,36182,11-06-21 2:39:30
BTC/USD,36193,36200,11-06-21 2:39:20
